; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600852716,"CurrentTimeLocal","Wed Sep 23 11:18:36 2020","Hostname","taurusml22","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000101
; "Time_ContextDestroy [ms]", 4.9e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,0,0,"Success",0.004092,10.533086,10.838075,0.232363,8.186659,5.830234,0.10753,0.210034,35.942524,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,1,0,"Success",0.005293,10.289576,10.842388,0.210427,5.627093,5.956127,0.107749,0.119218,33.158268,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,2,0,"Success",0.000258,10.907659,11.416452,0.106699,5.977745,7.522365,0.113373,0.125527,36.170519,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,3,0,"Success",0.000209,10.533291,11.065095,0.106524,5.260319,6.057046,0.110904,0.120802,33.254621,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,4,0,"Success",0.000199,10.512795,11.074229,0.116541,1.34123,0.382384,0.112811,0.126666,23.667289,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,5,0,"Success",0.000206,10.393856,10.885923,0.116475,5.038923,5.67981,0.112311,0.124035,32.352022,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,6,0,"Success",0.000223,10.716048,11.258518,0.10635,4.403875,2.776119,0.112799,0.121283,29.495624,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,7,0,"Success",0.00027,10.909208,11.528995,0.10645,1.161933,0.3773,0.112947,0.124443,24.321978,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,8,0,"Success",0.000195,10.900784,11.494899,0.109215,4.235715,0.376971,0.112469,0.121276,27.351965,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,9,0,"Success",0.000235,11.046668,11.482448,0.119976,2.668159,0.380611,0.112968,0.114529,25.926004,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,10,0,"Success",0.000228,11.11729,11.608667,0.117246,4.098653,2.602187,0.110586,0.12226,29.777546,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,11,0,"Success",0.000205,10.941761,11.472288,0.118076,1.085097,0.373478,0.110901,0.122074,24.224406,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,12,0,"Success",0.000211,10.913964,11.436219,0.118803,2.607861,0.373477,0.111405,0.118109,25.680447,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,13,0,"Success",0.000203,10.805205,11.159674,0.106223,4.854707,5.042894,0.112045,0.121277,32.202637,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,14,0,"Success",0.0002,10.710011,11.28307,0.118166,2.780811,0.376155,0.110273,0.122752,25.50186,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,15,0,"Success",0.000215,10.908046,11.479226,0.109829,0.438604,0.381512,0.110947,0.116456,23.545247,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,16,0,"Success",0.000229,10.904835,11.313208,0.107266,4.999075,5.301534,0.111767,0.120478,32.858816,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,17,0,"Success",0.000196,10.723839,11.258153,0.106943,1.193409,0.376382,0.110342,0.120074,23.889771,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,18,0,"Success",0.000254,10.718533,11.272551,0.108652,1.182222,0.371716,0.111389,0.113803,23.879554,2041200,0,2025000,1.2892023476e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,19,0,"Success",0.000201,10.670148,11.252651,0.118541,1.201967,0.373579,0.11058,0.121072,23.849152,2041200,0,2025000,1.2892023476e-16,0
