; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600853049,"CurrentTimeLocal","Wed Sep 23 11:24:09 2020","Hostname","taurusml22","gearshifft","0.3.0-scorep"
; "Time_ContextCreate [ms]", 7.2e-05
; "Time_ContextDestroy [ms]", 9e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,0,0,"Success",0.007501,19.443814,19.874167,0.35749,19.696627,18.903365,0.174238,0.19087,78.702121,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,1,0,"Success",0.005682,19.354276,19.809816,0.311372,18.202172,18.133778,0.172342,0.158714,76.1786,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,2,0,"Success",0.000252,19.13775,19.77932,0.175164,18.235269,18.622609,0.172836,0.143831,76.296886,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,3,0,"Success",0.000276,19.317774,19.859948,0.175672,18.640373,18.815142,0.157138,0.117738,77.114064,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,4,0,"Success",0.000248,19.202866,19.796187,0.190149,14.866042,14.820329,0.15652,0.12763,69.188232,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,5,0,"Success",0.000272,19.181842,19.759539,0.189824,14.878966,14.806139,0.157194,0.116311,69.119176,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,6,0,"Success",0.000242,19.12359,19.699051,0.189814,15.001623,15.09025,0.156678,0.119361,69.408884,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,7,0,"Success",0.00024,19.190148,19.733554,0.189138,14.932609,14.871656,0.156758,0.126974,69.230826,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,8,0,"Success",0.000328,19.196475,19.754768,0.189503,15.029463,15.092105,0.157134,0.119036,69.56737,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,9,0,"Success",0.000246,19.286661,19.975921,0.190224,14.968356,14.879856,0.156951,0.128705,69.615124,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,10,0,"Success",0.000224,19.209408,19.842357,0.189112,14.934351,15.032681,0.156735,0.118023,69.511039,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,11,0,"Success",0.000299,19.227698,19.815248,0.19045,14.975498,14.905674,0.156829,0.127379,69.427271,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,12,0,"Success",0.000207,19.1436,19.751383,0.189218,14.912999,14.958235,0.156766,0.116678,69.257145,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,13,0,"Success",0.000226,19.265208,19.857282,0.190898,14.970556,14.904407,0.157514,0.128809,69.50384,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,14,0,"Success",0.000265,19.156732,19.788351,0.175395,14.903719,14.923311,0.157119,0.118318,69.251478,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,15,0,"Success",0.000274,19.328191,19.83747,0.188701,14.924498,14.897466,0.156973,0.118259,69.480126,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,16,0,"Success",0.000227,19.181469,19.77408,0.174086,14.934589,14.882389,0.157737,0.128095,69.260954,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,17,0,"Success",0.000248,19.173694,19.78524,0.189344,14.891397,14.886977,0.156992,0.116488,69.229756,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,18,0,"Success",0.000224,19.103955,19.703816,0.175016,15.037141,15.073491,0.156694,0.117314,69.39657,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,19,0,"Success",0.000215,19.165228,19.73175,0.188786,14.894867,14.877469,0.157069,0.127215,69.171182,3037968,0,2996352,6.5256333432e-17,0
