; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600853168,"CurrentTimeLocal","Wed Sep 23 11:26:08 2020","Hostname","taurusml22","gearshifft","0.3.0-scorep"
; "Time_ContextCreate [ms]", 6.8e-05
; "Time_ContextDestroy [ms]", 8.4e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,0,0,"Success",0.007767,17.652528,19.726851,0.440212,3.758826,3.693129,0.197628,0.185468,45.712859,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,1,0,"Success",0.005666,17.432127,19.599326,0.424671,1.488419,1.702769,0.193681,0.137966,41.013225,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,2,0,"Success",0.000268,17.200214,19.593018,0.246619,1.48439,1.584235,0.192501,0.133211,40.464783,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,3,0,"Success",0.000223,17.245743,19.606102,0.247868,1.492831,1.599169,0.191927,0.136345,40.548911,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,4,0,"Success",0.000287,17.299407,19.622109,0.245599,1.495789,1.701134,0.190707,0.135712,40.719962,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,5,0,"Success",0.000345,17.246525,19.691343,0.245503,1.488102,1.585951,0.190478,0.138052,40.614871,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,6,0,"Success",0.000219,17.480456,19.700036,0.230269,1.488382,1.57888,0.189909,0.133959,40.830651,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,7,0,"Success",0.000224,17.556948,19.717254,0.242334,1.494671,1.701589,0.191047,0.137417,41.072474,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,8,0,"Success",0.000248,17.555635,19.706461,0.245668,1.484138,1.701775,0.191195,0.132701,41.047965,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,9,0,"Success",0.000238,17.036955,19.598885,0.245845,1.495044,1.699089,0.191041,0.13655,40.432294,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,10,0,"Success",0.000209,17.28342,19.310257,0.243291,1.482374,1.711877,0.190382,0.133812,40.3852,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,11,0,"Success",0.000264,17.327192,19.490148,0.241847,1.688646,1.600682,0.191085,0.135771,40.70405,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,12,0,"Success",0.000226,16.875896,19.2488,0.239738,3.002539,2.209687,0.190367,0.137035,41.932888,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,13,0,"Success",0.000223,17.455535,19.564767,0.244088,4.071731,0.731372,0.19109,0.13991,42.427855,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,14,0,"Success",0.000211,17.545687,19.71374,0.243593,4.124907,0.733428,0.190484,0.134169,42.715199,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,15,0,"Success",0.000226,17.541499,19.726574,0.244709,2.120997,2.070233,0.190421,0.136353,42.060906,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,16,0,"Success",0.000234,17.558178,19.757889,0.24371,1.586824,2.077422,0.191056,0.135873,41.580742,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,17,0,"Success",0.000224,17.389879,19.603851,0.24415,2.052533,0.741721,0.192155,0.140456,40.397215,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,18,0,"Success",0.000295,17.408457,19.45634,0.242917,4.150346,2.832715,0.191146,0.133979,44.445558,3678400,0,3630000,1.4998352425e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,19,0,"Success",0.000258,17.431499,19.607244,0.24298,0.830745,1.504313,0.191103,0.136118,39.972884,3678400,0,3630000,1.4998352425e-16,0
