; "SupportedThreads",176,"UsedThreads",22,"TotalMemory",473043369984,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600853039,"CurrentTimeLocal","Wed Sep 23 11:23:59 2020","Hostname","taurusml22","gearshifft","0.3.0-scorep"
; "Time_ContextCreate [ms]", 8.9e-05
; "Time_ContextDestroy [ms]", 0.000123
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,0,0,"Success",0.007502,19.435021,19.882271,0.353629,17.578631,16.891324,0.160581,0.163981,74.522216,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,1,0,"Success",0.005605,19.282926,19.778994,0.314655,16.798008,16.827843,0.157698,0.129857,73.323786,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,2,0,"Success",0.000266,18.849023,19.730748,0.190919,17.52972,16.822434,0.158447,0.117391,73.428128,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,3,0,"Success",0.000215,19.152585,19.866723,0.189375,17.536687,16.809393,0.15869,0.119037,73.861508,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,4,0,"Success",0.000215,19.171533,19.733925,0.192105,17.58259,16.836445,0.157932,0.127702,73.83112,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,5,0,"Success",0.000242,19.197332,19.740868,0.191252,17.442311,16.889867,0.15859,0.117519,73.767022,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,6,0,"Success",0.000242,18.928273,19.657493,0.190464,17.538462,16.871141,0.158063,0.11882,73.491462,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,7,0,"Success",0.000215,19.179967,19.713152,0.190331,17.431538,16.881438,0.158145,0.12697,73.711044,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,8,0,"Success",0.000264,19.111786,19.748046,0.190196,17.577845,16.872557,0.158098,0.120972,73.808097,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,9,0,"Success",0.000325,19.176283,19.754811,0.190395,17.549075,16.847892,0.158124,0.128936,73.833777,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,10,0,"Success",0.00025,19.155045,19.725581,0.191245,17.523357,16.691157,0.157862,0.121254,73.59437,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,11,0,"Success",0.000221,19.345335,19.805707,0.186338,15.976307,15.330201,0.158233,0.12853,70.959551,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,12,0,"Success",0.000199,18.167404,18.881911,0.187386,16.046393,15.553096,0.158475,0.117322,69.139374,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,13,0,"Success",0.000217,18.827893,19.625467,0.18535,26.414543,15.306485,0.157809,0.131612,80.677553,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,14,0,"Success",0.000257,18.238233,18.56489,0.185611,16.186963,15.2164,0.157413,0.11872,68.69706,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,15,0,"Success",0.000242,17.586689,17.997757,0.183549,53.225263,15.22978,0.158161,0.118619,104.526745,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,16,0,"Success",0.000263,19.166487,19.784642,0.189466,16.196992,15.523241,0.157612,0.128738,71.176162,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,17,0,"Success",0.000248,19.161742,19.698685,0.188619,24.82961,15.464156,0.158025,0.117957,79.64878,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,18,0,"Success",0.000227,19.096759,19.652384,0.188885,15.710646,15.547907,0.157669,0.119381,70.501826,3037968,0,2996352,6.5256333432e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,19,0,"Success",0.000207,19.145323,19.691382,0.189544,16.002115,16.743007,0.157461,0.127223,72.085079,3037968,0,2996352,6.5256333432e-17,0
