; "SupportedThreads",80,"UsedThreads",20,"TotalMemory",404345507840,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600864324,"CurrentTimeLocal","Wed Sep 23 14:32:04 2020","Hostname","csk092.cluster","gearshifft","0.3.0-scorep"
; "Time_ContextCreate [ms]", 9.1e-05
; "Time_ContextDestroy [ms]", 3.8e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,0,0,"Success",0.008545,13.070127,13.2054,1.571662,1.21008,0.66366,0.571893,0.31533,30.672795,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,1,0,"Success",0.009797,14.53068,13.173124,1.780846,0.490569,0.428662,0.577974,0.181704,31.203025,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,2,0,"Success",0.003665,14.443461,13.119462,0.565266,0.431529,0.353173,0.52364,0.179885,29.652687,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,3,0,"Success",0.003692,14.394867,13.104145,0.559147,0.445251,0.398187,0.497047,0.152952,29.584461,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,4,0,"Success",0.003609,14.398072,13.120366,0.549776,0.455244,0.373019,0.500832,0.192693,29.622477,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,5,0,"Success",0.003656,14.51316,13.11104,0.549926,0.429678,0.375335,0.509938,0.187939,29.714894,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,6,0,"Success",0.003741,14.452149,13.092107,0.561866,0.430795,0.390825,0.481818,0.142744,29.584422,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,7,0,"Success",0.003643,14.423414,13.113555,0.559681,0.427821,0.347657,0.481352,0.162402,29.551269,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,8,0,"Success",0.003601,14.423846,13.116947,0.557563,0.433914,0.391744,0.478808,0.174111,29.609106,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,9,0,"Success",0.003698,14.398422,13.118681,0.548953,0.448071,0.38006,0.471202,0.148074,29.546367,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,10,0,"Success",0.003535,14.71013,13.116618,0.566579,0.434,0.375981,0.485062,0.170138,29.890754,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,11,0,"Success",0.003826,14.439751,13.116341,0.560028,0.432388,0.3519,0.482274,0.163935,29.57861,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,12,0,"Success",0.00369,14.388644,13.112006,0.557328,0.427376,0.397473,0.471463,0.137381,29.526996,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,13,0,"Success",0.003623,14.430894,13.130702,0.548126,0.4451,0.375295,0.469065,0.183867,29.615283,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,14,0,"Success",0.003619,14.425144,13.112894,0.55401,0.446793,0.373245,0.487071,0.18119,29.61237,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,15,0,"Success",0.003711,14.485993,13.126011,0.557429,0.434201,0.380668,0.469722,0.136448,29.622836,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,16,0,"Success",0.003606,14.48348,13.121907,0.556653,0.430303,0.367475,0.46261,0.164238,29.619084,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,17,0,"Success",0.003611,14.441808,13.124174,0.553737,0.426693,0.349509,0.465396,0.166128,29.563044,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,18,0,"Success",0.003672,14.403889,13.096074,0.559619,0.431152,0.397947,0.474374,0.143146,29.538092,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,19,0,"Success",0.003598,14.390482,13.116964,0.550292,0.441961,0.375192,0.470338,0.178865,29.555898,3678400,0,3630000,1.4334338601e-16,0
