; "SupportedThreads",80,"UsedThreads",20,"TotalMemory",404345507840,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600864340,"CurrentTimeLocal","Wed Sep 23 14:32:20 2020","Hostname","csk092.cluster","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 8.8e-05
; "Time_ContextDestroy [ms]", 3.6e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,0,0,"Success",0.00857,43.081588,45.722725,1.941974,2.539071,1.985473,0.690446,0.441967,96.412369,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,1,0,"Success",0.009162,44.325606,45.606116,1.607726,1.879778,2.011358,0.594457,0.236628,96.271231,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,2,0,"Success",0.003463,44.358891,45.453602,0.758519,1.844761,1.96712,0.553189,0.203941,95.143903,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,3,0,"Success",0.003904,44.276305,45.545281,0.744897,1.850164,2.006734,0.551231,0.257569,95.236494,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,4,0,"Success",0.003474,44.301994,45.3767,0.751533,1.853673,1.969779,0.53154,0.212437,95.001563,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,5,0,"Success",0.003668,44.247511,45.57914,0.746248,1.847503,2.009436,0.530867,0.261567,95.226371,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,6,0,"Success",0.003535,44.637172,45.326409,0.757427,1.857337,2.008443,0.531534,0.211032,95.333276,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,7,0,"Success",0.00368,44.921338,48.068255,0.757675,1.893241,2.019405,0.532308,0.26093,98.45724,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,8,0,"Success",0.003455,46.065541,47.96116,0.751616,1.891198,2.016729,0.530145,0.211583,99.431856,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,9,0,"Success",0.003609,46.164985,48.043898,0.75863,1.867942,1.997918,0.525166,0.266449,99.628981,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,10,0,"Success",0.003473,46.164426,47.968177,0.751517,1.862294,1.977196,0.52443,0.208742,99.460655,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,11,0,"Success",0.003673,46.202549,48.068698,0.751791,1.870391,1.975292,0.511801,0.261513,99.646121,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,12,0,"Success",0.003485,46.156118,47.942554,0.747293,1.922257,2.013377,0.522132,0.222638,99.530361,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,13,0,"Success",0.003862,46.126408,48.085021,0.76136,1.877642,2.002335,0.521177,0.261994,99.640263,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,14,0,"Success",0.003464,46.150266,48.018381,0.748053,1.888019,2.004307,0.515442,0.212074,99.540403,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,15,0,"Success",0.003731,46.174317,48.071781,0.743693,1.859722,2.012749,0.520066,0.268108,99.654602,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,16,0,"Success",0.003516,46.241514,47.964123,0.76318,1.864795,1.986908,0.523305,0.215936,99.563726,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,17,0,"Success",0.003662,46.05863,47.087904,0.748025,1.878465,1.97878,0.514628,0.252743,98.523251,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,18,0,"Success",0.003473,44.452769,45.386022,0.748152,1.875075,2.003787,0.516926,0.218546,95.205138,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,19,0,"Success",0.003614,44.368959,45.453704,0.751789,1.868154,2.011049,0.507109,0.259007,95.2238,4822416,0,4762880,1.4684277366e-16,0
