; "SupportedThreads",80,"UsedThreads",20,"TotalMemory",404345507840,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600864294,"CurrentTimeLocal","Wed Sep 23 14:31:34 2020","Hostname","csk092.cluster","gearshifft","0.3.0-scorep"
; "Time_ContextCreate [ms]", 9.2e-05
; "Time_ContextDestroy [ms]", 4.2e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,0,0,"Success",0.008994,17.841657,17.806812,1.220035,1.642199,0.520477,0.415978,0.282688,39.799284,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,1,0,"Success",0.009201,18.281543,16.202802,1.526562,0.658149,0.532802,0.440294,0.157895,37.838061,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,2,0,"Success",0.003499,18.3352,17.105666,0.441776,0.633822,0.529882,0.394843,0.142623,37.622082,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,3,0,"Success",0.003479,18.209736,16.114754,0.439403,0.603478,0.501168,0.389852,0.148857,36.439316,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,4,0,"Success",0.003478,18.047829,16.113545,0.439834,0.618695,0.503483,0.386383,0.126171,36.26717,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,5,0,"Success",0.003471,18.129757,16.15264,0.433539,0.627151,0.528081,0.377762,0.153417,36.434123,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,6,0,"Success",0.00356,18.134549,16.164784,0.426413,0.630805,0.517108,0.384488,0.154598,36.445347,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,7,0,"Success",0.00353,18.164247,16.15809,0.427734,0.629253,0.488432,0.382049,0.150358,36.436071,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,8,0,"Success",0.003526,18.283314,16.151554,0.432662,0.625693,0.517179,0.381967,0.146958,36.572054,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,9,0,"Success",0.003498,18.203658,16.270107,0.428508,0.632407,0.516686,0.376565,0.152063,36.612495,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,10,0,"Success",0.0035,18.164872,16.132296,0.435742,0.634519,0.51713,0.374593,0.131064,36.425256,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,11,0,"Success",0.00349,18.179644,16.217112,0.43112,0.627039,0.516067,0.375943,0.149475,36.528878,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,12,0,"Success",0.003514,18.191313,16.120954,0.423028,0.617878,0.52189,0.372194,0.137044,36.42261,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,13,0,"Success",0.003519,18.24012,16.161039,0.43323,0.632848,0.519569,0.372483,0.16128,36.553749,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,14,0,"Success",0.003537,18.242672,16.180357,0.432277,0.634255,0.523338,0.365454,0.161129,36.571622,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,15,0,"Success",0.003839,18.239294,16.159162,0.43578,0.635338,0.521754,0.369097,0.163156,36.555754,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,16,0,"Success",0.003554,18.200222,16.116516,0.433209,0.609167,0.505489,0.37445,0.147221,36.418923,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,17,0,"Success",0.003511,18.086107,16.148331,0.437036,0.621428,0.514156,0.372165,0.149088,36.363712,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,18,0,"Success",0.003525,18.127525,16.170986,0.435121,0.612878,0.505304,0.365645,0.128253,36.377876,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,19,0,"Success",0.003532,18.178109,16.141085,0.437631,0.60433,0.516535,0.366455,0.149066,36.425933,3037968,0,2996352,6.9603414721e-17,0
