; "SupportedThreads",80,"UsedThreads",20,"TotalMemory",404345507840,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600864241,"CurrentTimeLocal","Wed Sep 23 14:30:41 2020","Hostname","csk092.cluster","gearshifft","0.3.0-scorep"
; "Time_ContextCreate [ms]", 9.2e-05
; "Time_ContextDestroy [ms]", 3.9e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,0,0,"Success",0.008157,11.152651,12.119625,1.364333,1.375229,0.238835,0.362411,0.394753,27.072179,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,1,0,"Success",0.00997,12.675196,12.181613,1.102546,0.358631,0.219446,0.341388,0.178753,27.096735,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,2,0,"Success",0.003502,12.719237,12.498163,0.376172,0.352805,0.219219,0.340547,0.18117,26.72373,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,3,0,"Success",0.00375,12.671904,12.256317,0.364915,0.349054,0.224479,0.315925,0.157068,26.371788,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,4,0,"Success",0.003521,12.573892,12.119573,0.373737,0.354569,0.219316,0.329532,0.153599,26.156138,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,5,0,"Success",0.003569,12.593649,12.208201,0.371109,0.367834,0.220425,0.306648,0.146338,26.246446,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,6,0,"Success",0.003418,12.574104,12.141706,0.371458,0.347831,0.218538,0.3134,0.146081,26.144827,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,7,0,"Success",0.003514,12.82798,12.201736,0.372436,0.349775,0.219308,0.310568,0.155535,26.473402,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,8,0,"Success",0.00347,12.619024,12.254022,0.369905,0.362098,0.218396,0.308169,0.145768,26.309714,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,9,0,"Success",0.003557,12.604294,12.153216,0.373971,0.352506,0.218368,0.311074,0.14208,26.187097,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,10,0,"Success",0.003445,12.614223,12.252837,0.369428,0.362686,0.219357,0.301808,0.144553,26.296336,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,11,0,"Success",0.003545,12.589865,12.166165,0.372798,0.35219,0.218567,0.310342,0.146894,26.188325,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,12,0,"Success",0.003501,12.608974,12.251229,0.369429,0.360805,0.218872,0.295473,0.144375,26.28379,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,13,0,"Success",0.0036,12.667644,12.137206,0.37164,0.354059,0.218467,0.30751,0.14344,26.231684,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,14,0,"Success",0.003429,12.599752,12.28868,0.369603,0.350575,0.2181,0.30178,0.143397,26.303626,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,15,0,"Success",0.00349,12.617703,12.134842,0.373633,0.351761,0.21846,0.306846,0.144476,26.17986,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,16,0,"Success",0.003431,12.611415,12.232154,0.369795,0.361916,0.218303,0.297719,0.145904,26.268529,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,17,0,"Success",0.00346,12.599283,12.11522,0.375277,0.349194,0.218062,0.303932,0.141935,26.137719,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,18,0,"Success",0.003463,12.600319,12.221684,0.366824,0.368107,0.217197,0.294716,0.145822,26.246533,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,19,0,"Success",0.003474,12.745774,12.148774,0.372768,0.34773,0.229918,0.287538,0.145277,26.308857,2612288,0,2593080,1.2505218701e-16,0
