; "SupportedThreads",80,"UsedThreads",20,"TotalMemory",404345507840,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600864258,"CurrentTimeLocal","Wed Sep 23 14:30:58 2020","Hostname","csk092.cluster","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 8.9e-05
; "Time_ContextDestroy [ms]", 3.6e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,0,0,"Success",0.009122,11.730254,12.222395,1.141407,1.239397,0.240931,0.365254,0.386255,27.335502,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,1,0,"Success",0.009713,12.826027,12.141244,1.013528,0.352198,0.231026,0.347276,0.174965,27.096373,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,2,0,"Success",0.003509,12.780006,12.212509,0.365671,0.35097,0.219034,0.340762,0.180737,26.45362,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,3,0,"Success",0.003521,12.633221,12.233854,0.367303,0.362059,0.217903,0.332055,0.182357,26.332664,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,4,0,"Success",0.00347,12.711501,12.144818,0.36886,0.351577,0.217953,0.329132,0.178773,26.30647,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,5,0,"Success",0.003707,12.643533,12.202263,0.361821,0.351811,0.218049,0.335415,0.19015,26.307155,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,6,0,"Success",0.003571,12.710941,12.109579,0.359442,0.349615,0.240992,0.325324,0.178364,26.278215,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,7,0,"Success",0.003565,12.649548,12.205526,0.366922,0.347679,0.219277,0.330887,0.189023,26.312806,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,8,0,"Success",0.003608,12.632489,12.375732,0.362161,0.374976,0.217441,0.326643,0.179818,26.4733,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,9,0,"Success",0.003495,12.621782,12.164329,0.369328,0.342556,0.218177,0.324186,0.180328,26.224599,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,10,0,"Success",0.003517,12.632423,12.297411,0.36524,0.35879,0.216004,0.328055,0.183328,26.385223,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,11,0,"Success",0.003557,12.628789,12.139275,0.371918,0.353734,0.218201,0.327767,0.178673,26.222312,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,12,0,"Success",0.003526,12.640535,12.262509,0.370346,0.389091,0.218528,0.324329,0.190526,26.399787,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,13,0,"Success",0.003566,12.624922,12.146155,0.367452,0.352956,0.234841,0.322809,0.179628,26.232715,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,14,0,"Success",0.003422,12.714266,12.195334,0.372533,0.349302,0.219208,0.322462,0.190352,26.367267,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,15,0,"Success",0.003442,12.637425,12.275887,0.366369,0.45108,0.219823,0.320793,0.179838,26.455007,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,16,0,"Success",0.003559,12.624535,12.151836,0.370056,0.350369,0.219415,0.33205,0.180898,26.233122,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,17,0,"Success",0.003537,12.629709,12.246237,0.364879,0.365912,0.218202,0.324433,0.182192,26.335483,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,18,0,"Success",0.003561,12.622505,12.159241,0.371754,0.337378,0.219285,0.328539,0.182356,26.22506,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,19,0,"Success",0.003486,12.707049,12.231035,0.362798,0.349353,0.21974,0.320925,0.183144,26.377974,2612288,0,2593080,1.2505218701e-16,0
