; "SupportedThreads",80,"UsedThreads",20,"TotalMemory",404345507840,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600864226,"CurrentTimeLocal","Wed Sep 23 14:30:26 2020","Hostname","csk092.cluster","gearshifft","0.3.0-scorep"
; "Time_ContextCreate [ms]", 9.3e-05
; "Time_ContextDestroy [ms]", 3.8e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,0,0,"Success",0.008597,7.930079,7.919944,0.881902,1.211514,0.194071,0.259878,0.308387,18.769628,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,1,0,"Success",0.009628,9.15548,8.92718,0.830609,0.311736,0.177171,0.228722,0.156535,19.826438,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,2,0,"Success",0.003397,9.07671,8.88393,0.281854,0.316333,0.175127,0.237255,0.136708,19.142674,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,3,0,"Success",0.003469,9.008512,8.656878,0.28085,0.297522,0.174571,0.239164,0.143705,18.831834,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,4,0,"Success",0.003484,8.98312,8.677376,0.277974,0.310582,0.179545,0.237786,0.146608,18.84383,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,5,0,"Success",0.003483,9.041894,8.667801,0.272333,0.308625,0.175171,0.239692,0.13577,18.872652,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,6,0,"Success",0.003534,9.006363,8.73681,0.277689,0.295074,0.17669,0.237949,0.125574,18.88711,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,7,0,"Success",0.003458,9.052745,8.669672,0.276942,0.306731,0.177323,0.236607,0.134976,18.889866,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,8,0,"Success",0.003514,8.989125,8.66984,0.280088,0.299357,0.181245,0.239187,0.144621,18.834767,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,9,0,"Success",0.003428,9.072316,8.676016,0.281737,0.312953,0.175444,0.235869,0.134237,18.920573,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,10,0,"Success",0.003566,8.996763,8.73057,0.279237,0.306874,0.175502,0.235231,0.126206,18.881836,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,11,0,"Success",0.003445,9.040581,8.664595,0.281659,0.296695,0.174868,0.233214,0.135737,18.858565,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,12,0,"Success",0.00347,8.984005,8.68907,0.274846,0.30793,0.17831,0.233775,0.146467,18.848431,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,13,0,"Success",0.003472,9.040768,8.674383,0.278959,0.306236,0.175205,0.235468,0.134551,18.876641,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,14,0,"Success",0.003549,9.003052,8.751589,0.280926,0.308877,0.174847,0.233298,0.124793,18.908268,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,15,0,"Success",0.003508,9.037544,8.681237,0.27725,0.312135,0.174509,0.232792,0.132725,18.879249,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,16,0,"Success",0.003489,8.98323,8.684272,0.278047,0.290945,0.178969,0.232674,0.145954,18.825924,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,17,0,"Success",0.003482,9.041341,8.685467,0.2756,0.296871,0.174568,0.242569,0.13589,18.886696,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,18,0,"Success",0.003526,9.000673,8.772194,0.273378,0.300573,0.176043,0.234945,0.124605,18.914018,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,19,0,"Success",0.00352,9.069015,8.688361,0.279159,0.297888,0.176147,0.228266,0.135647,18.906356,2041200,0,2025000,1.2852379761e-16,0
