; "SupportedThreads",80,"UsedThreads",20,"TotalMemory",404345507840,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600864229,"CurrentTimeLocal","Wed Sep 23 14:30:29 2020","Hostname","csk092.cluster","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 8.4e-05
; "Time_ContextDestroy [ms]", 4.2e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,0,0,"Success",0.008135,8.319388,7.887754,0.919433,1.081011,0.19151,0.2673,0.289317,18.964476,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,1,0,"Success",0.00792,9.165278,8.620205,0.769724,0.313804,0.175269,0.245169,0.125495,19.423297,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,2,0,"Success",0.003402,9.054765,8.642419,0.28191,0.307207,0.175327,0.244114,0.145611,18.855126,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,3,0,"Success",0.003614,9.05048,8.65483,0.280228,0.308675,0.174966,0.239477,0.123251,18.835892,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,4,0,"Success",0.003706,9.050465,8.641291,0.280786,0.308755,0.177141,0.23661,0.143242,18.842378,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,5,0,"Success",0.00358,9.046413,8.670641,0.281051,0.310764,0.175766,0.234264,0.125108,18.847953,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,6,0,"Success",0.003389,9.049197,8.640439,0.280677,0.316276,0.17537,0.238575,0.145052,18.849345,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,7,0,"Success",0.003563,9.04399,8.678377,0.280586,0.305838,0.175659,0.235303,0.123708,18.847413,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,8,0,"Success",0.003447,9.041231,8.670344,0.284715,0.311429,0.174366,0.242721,0.144158,18.872782,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,9,0,"Success",0.003602,9.045808,8.671346,0.283681,0.312554,0.175261,0.23663,0.122388,18.851627,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,10,0,"Success",0.003375,9.043215,8.733754,0.282457,0.307363,0.175497,0.232466,0.145359,18.923866,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,11,0,"Success",0.00362,9.039592,8.6745,0.284142,0.311768,0.175477,0.234107,0.12351,18.847116,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,12,0,"Success",0.003405,9.042435,8.661027,0.28108,0.296725,0.174763,0.237356,0.143734,18.840897,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,13,0,"Success",0.003597,9.042343,8.689759,0.28015,0.306773,0.176327,0.22998,0.123519,18.85286,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,14,0,"Success",0.003419,9.042288,8.674147,0.280071,0.330853,0.176356,0.24093,0.145231,18.893668,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,15,0,"Success",0.00357,9.040272,8.67623,0.284875,0.30983,0.1736,0.233195,0.124738,18.846705,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,16,0,"Success",0.003388,9.043828,8.667761,0.286143,0.310778,0.175204,0.239207,0.14475,18.871421,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,17,0,"Success",0.003577,9.039485,8.693729,0.285799,0.3068,0.173369,0.237591,0.125555,18.866326,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,18,0,"Success",0.003415,9.04124,8.654252,0.282824,0.307528,0.175625,0.23525,0.14546,18.845998,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,19,0,"Success",0.003595,9.092716,8.693857,0.287936,0.307266,0.17462,0.233558,0.123363,18.917331,2041200,0,2025000,1.2852379761e-16,0
