; "SupportedThreads",80,"UsedThreads",20,"TotalMemory",404345507840,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600864223,"CurrentTimeLocal","Wed Sep 23 14:30:23 2020","Hostname","csk092.cluster","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 8.9e-05
; "Time_ContextDestroy [ms]", 3.6e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,0,0,"Success",0.008482,8.002082,7.880581,0.870233,1.193117,0.192952,0.258299,0.284602,18.690874,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,1,0,"Success",0.007817,9.166217,8.622939,0.769762,0.309317,0.174319,0.238184,0.123423,19.412451,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,2,0,"Success",0.003616,9.052804,8.65477,0.282442,0.302777,0.176247,0.237606,0.143373,18.854032,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,3,0,"Success",0.00357,9.058522,8.659877,0.282192,0.318414,0.175726,0.238926,0.120026,18.857617,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,4,0,"Success",0.003535,9.059227,8.657036,0.27781,0.313493,0.176066,0.23564,0.14426,18.867487,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,5,0,"Success",0.003515,9.042325,8.679163,0.28292,0.313359,0.176054,0.231419,0.120805,18.849931,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,6,0,"Success",0.003525,9.051681,8.659172,0.282237,0.314006,0.174677,0.232841,0.144602,18.863151,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,7,0,"Success",0.003557,9.049153,8.677084,0.279483,0.316131,0.17477,0.235158,0.122209,18.857929,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,8,0,"Success",0.003528,9.046967,8.652684,0.282869,0.299988,0.175543,0.2305,0.145952,18.838449,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,9,0,"Success",0.003524,9.04366,8.676738,0.28036,0.307256,0.175124,0.232438,0.123079,18.842554,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,10,0,"Success",0.003566,9.050039,8.673967,0.283863,0.308007,0.175166,0.232228,0.143899,18.871106,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,11,0,"Success",0.003622,9.044631,8.691077,0.281802,0.309003,0.176639,0.232233,0.120385,18.85976,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,12,0,"Success",0.003746,9.052323,8.66298,0.281094,0.306952,0.17626,0.231379,0.144287,18.859452,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,13,0,"Success",0.003645,9.040833,8.691747,0.27834,0.30779,0.177729,0.240459,0.12204,18.862989,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,14,0,"Success",0.00352,9.04482,8.680866,0.276734,0.307932,0.176205,0.23467,0.143406,18.86859,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,15,0,"Success",0.003602,9.045814,8.698145,0.283279,0.311358,0.176336,0.230621,0.121477,18.87104,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,16,0,"Success",0.003571,9.054811,8.673466,0.284607,0.307614,0.177304,0.233479,0.14665,18.881905,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,17,0,"Success",0.00364,9.079025,8.685591,0.282089,0.312755,0.176121,0.233528,0.121764,18.894931,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,18,0,"Success",0.003517,9.042753,8.653517,0.279739,0.310841,0.176406,0.229727,0.144661,18.841546,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,19,0,"Success",0.003589,9.043832,8.697574,0.283273,0.312598,0.175717,0.233551,0.119132,18.869677,2041200,0,2025000,1.2852379761e-16,0
