; "SupportedThreads",80,"UsedThreads",20,"TotalMemory",404345507840,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600864238,"CurrentTimeLocal","Wed Sep 23 14:30:38 2020","Hostname","csk092.cluster","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 9.3e-05
; "Time_ContextDestroy [ms]", 3.6e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,0,0,"Success",0.008474,11.471843,12.19494,1.053142,1.196041,0.239225,0.359081,0.366656,26.889965,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,1,0,"Success",0.009641,12.83142,12.231903,1.018111,0.350619,0.217097,0.33858,0.18499,27.182742,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,2,0,"Success",0.003489,12.789588,12.349996,0.363935,0.351452,0.217921,0.325236,0.18335,26.585317,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,3,0,"Success",0.003462,12.632155,12.152884,0.362023,0.353781,0.217266,0.327182,0.181222,26.230334,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,4,0,"Success",0.003441,12.64351,12.244039,0.363917,0.349807,0.218898,0.316179,0.190417,26.330626,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,5,0,"Success",0.003431,12.629901,12.135862,0.361893,0.348254,0.217204,0.312201,0.179504,26.188678,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,6,0,"Success",0.0035,12.667359,12.223433,0.358427,0.356777,0.217513,0.312155,0.190165,26.329709,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,7,0,"Success",0.003426,12.63306,12.146557,0.362139,0.348984,0.218105,0.31377,0.179791,26.206209,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,8,0,"Success",0.003421,12.670634,12.221832,0.364972,0.350129,0.217758,0.315355,0.189491,26.333959,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,9,0,"Success",0.00349,12.632455,12.143408,0.364999,0.348839,0.231551,0.300377,0.179682,26.205166,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,10,0,"Success",0.003431,12.647532,12.229458,0.36103,0.35361,0.220123,0.308606,0.189752,26.313935,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,11,0,"Success",0.003505,12.628929,12.155602,0.361887,0.357331,0.232296,0.302279,0.178403,26.220617,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,12,0,"Success",0.003405,12.642355,12.2284,0.363978,0.350237,0.218119,0.309375,0.191979,26.30826,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,13,0,"Success",0.003458,12.631853,12.134322,0.361621,0.336991,0.219013,0.306451,0.179982,26.174086,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,14,0,"Success",0.003437,12.648406,12.23694,0.358445,0.350198,0.217846,0.30465,0.190314,26.310643,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,15,0,"Success",0.003468,12.634301,12.142399,0.363118,0.350457,0.217821,0.304068,0.179017,26.19503,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,16,0,"Success",0.003452,12.633495,12.248389,0.360305,0.348988,0.217386,0.311073,0.191524,26.314995,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,17,0,"Success",0.003474,12.615786,12.15928,0.364301,0.356348,0.216435,0.305334,0.178987,26.200293,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,18,0,"Success",0.003581,12.638121,12.247351,0.360862,0.349629,0.219155,0.307218,0.189285,26.315617,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,19,0,"Success",0.003411,12.628046,12.157457,0.362187,0.40802,0.23393,0.296839,0.180244,26.270514,2612288,0,2593080,1.2505218701e-16,0
