; "SupportedThreads",80,"UsedThreads",20,"TotalMemory",404345507840,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600864329,"CurrentTimeLocal","Wed Sep 23 14:32:09 2020","Hostname","csk092.cluster","gearshifft","0.3.0-scorep"
; "Time_ContextCreate [ms]", 6.2e-05
; "Time_ContextDestroy [ms]", 3.9e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,0,0,"Success",0.063951,13.523875,14.051518,1.574528,1.169831,0.662719,0.584014,0.321775,32.010671,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,1,0,"Success",0.010078,14.586636,14.106993,1.895947,0.461679,0.41456,0.559063,0.181279,32.246657,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,2,0,"Success",0.003649,14.497388,13.261432,0.552364,0.446876,0.384005,0.541108,0.186208,29.905585,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,3,0,"Success",0.003714,14.776584,13.101135,0.561521,0.427253,0.404373,0.511072,0.149936,29.964178,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,4,0,"Success",0.003685,14.463701,13.101239,0.555042,0.443259,0.383631,0.483228,0.188663,29.651391,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,5,0,"Success",0.003582,14.462223,13.095643,0.554626,0.446266,0.382431,0.491024,0.179149,29.643652,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,6,0,"Success",0.003725,14.488961,13.14987,0.564336,0.426252,0.387206,0.483099,0.143108,29.674834,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,7,0,"Success",0.003559,14.468268,13.108607,0.557876,0.431594,0.356988,0.475999,0.161823,29.597018,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,8,0,"Success",0.00361,14.422582,13.097258,0.56485,0.430969,0.401784,0.466459,0.173574,29.590768,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,9,0,"Success",0.003789,14.377471,13.095944,0.559041,0.440839,0.39055,0.464283,0.14792,29.508752,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,10,0,"Success",0.003556,14.405909,13.109894,0.55621,0.45012,0.381763,0.478446,0.172102,29.58657,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,11,0,"Success",0.00365,14.562897,13.119934,0.563971,0.492293,0.384053,0.475652,0.165912,29.79701,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,12,0,"Success",0.003663,14.457858,13.086819,0.566112,0.449724,0.354084,0.461357,0.139341,29.550246,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,13,0,"Success",0.003621,14.443536,13.29216,0.555886,0.463077,0.383755,0.455514,0.180993,29.807454,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,14,0,"Success",0.003643,14.531506,13.095421,0.554482,0.455483,0.383574,0.457721,0.161954,29.672934,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,15,0,"Success",0.003702,14.535142,13.142808,0.557699,0.445012,0.397977,0.436554,0.138445,29.686603,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,16,0,"Success",0.003676,14.439346,13.232689,0.561291,0.419594,0.403292,0.452981,0.169534,29.711696,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,17,0,"Success",0.003747,14.400104,13.114213,0.555014,0.459877,0.384164,0.452193,0.174989,29.576621,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,18,0,"Success",0.003825,14.449265,13.824848,0.559062,0.444442,0.408017,0.443262,0.142618,30.304962,3678400,0,3630000,1.4334338601e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",55,55,150,19,0,"Success",0.003717,14.435129,13.137286,0.552658,0.461989,0.381724,0.453727,0.166915,29.62194,3678400,0,3630000,1.4334338601e-16,0
