; "SupportedThreads",80,"UsedThreads",20,"TotalMemory",404345507840,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600864285,"CurrentTimeLocal","Wed Sep 23 14:31:25 2020","Hostname","csk092.cluster","gearshifft","0.3.0-scorep"
; "Time_ContextCreate [ms]", 9.2e-05
; "Time_ContextDestroy [ms]", 3.6e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,0,0,"Success",0.008621,16.88621,16.38613,1.09411,1.809178,0.522491,0.402164,0.26196,37.428413,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,1,0,"Success",0.009758,18.17105,16.202498,1.526515,0.647034,0.485181,0.439135,0.15097,37.661664,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,2,0,"Success",0.00341,18.188576,16.220662,0.438632,0.626049,0.521059,0.401026,0.127011,36.558802,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,3,0,"Success",0.003455,18.162612,16.111406,0.427877,0.625106,0.520391,0.393023,0.146036,36.418552,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,4,0,"Success",0.003531,18.171709,16.137259,0.431972,0.628567,0.523276,0.394065,0.128317,36.446994,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,5,0,"Success",0.003524,18.207285,16.187196,0.435394,0.633427,0.523151,0.385263,0.153515,36.558574,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,6,0,"Success",0.003487,18.223254,16.153983,0.42524,0.634731,0.524447,0.382938,0.153199,36.530897,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,7,0,"Success",0.003476,18.212667,16.164973,0.43406,0.634898,0.489932,0.377478,0.16421,36.513948,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,8,0,"Success",0.003509,18.205792,16.128637,0.436633,0.611539,0.53396,0.372785,0.159543,36.480452,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,9,0,"Success",0.003402,18.243024,16.17131,0.43593,0.621003,0.541188,0.367085,0.162142,36.57371,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,10,0,"Success",0.003465,18.237581,16.16349,0.435656,0.611837,0.532091,0.367596,0.138233,36.518874,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,11,0,"Success",0.003525,18.216576,16.161923,0.436352,0.614328,0.53617,0.369711,0.150408,36.517092,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,12,0,"Success",0.003546,18.186302,16.124278,0.432958,0.629496,0.49952,0.365738,0.127892,36.401108,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,13,0,"Success",0.003428,18.095198,16.175404,0.432666,0.632619,0.540036,0.365216,0.14955,36.422543,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,14,0,"Success",0.003539,18.119727,16.162014,0.430006,0.617031,0.513151,0.362998,0.155285,36.392644,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,15,0,"Success",0.003574,18.145903,16.170701,0.433811,0.636481,0.521284,0.365981,0.154737,36.460621,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,16,0,"Success",0.003526,18.173469,16.12972,0.433575,0.610561,0.517661,0.364979,0.149531,36.41247,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,17,0,"Success",0.003528,18.20083,16.196929,0.429433,0.632193,0.521487,0.37045,0.153414,36.540029,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,18,0,"Success",0.003735,18.199704,16.2071,0.425945,0.632964,0.520045,0.366729,0.129893,36.514858,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,19,0,"Success",0.003551,18.183004,16.19223,0.431965,0.63647,0.519466,0.369507,0.152409,36.517353,3037968,0,2996352,6.9603414721e-17,0
