; "SupportedThreads",80,"UsedThreads",20,"TotalMemory",404345507840,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600864246,"CurrentTimeLocal","Wed Sep 23 14:30:46 2020","Hostname","csk092.cluster","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 8.9e-05
; "Time_ContextDestroy [ms]", 3.6e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,0,0,"Success",0.008812,11.859348,12.203837,1.045073,1.244452,0.236015,0.323791,0.357245,27.279116,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,1,0,"Success",0.009559,12.828101,12.215694,1.000658,0.352014,0.218237,0.342758,0.174873,27.142328,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,2,0,"Success",0.003467,12.781011,12.270514,0.371153,0.446757,0.335403,0.352165,0.177357,26.738221,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,3,0,"Success",0.003471,12.808975,12.224585,0.364942,0.47853,0.334014,0.337315,0.180375,26.732589,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,4,0,"Success",0.003492,12.682904,12.257951,0.360723,0.451688,0.335186,0.316307,0.188081,26.59676,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,5,0,"Success",0.003583,12.751433,12.271913,0.366288,0.467182,0.332498,0.316798,0.187055,26.697131,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,6,0,"Success",0.003528,12.645307,12.195547,0.365045,0.462687,0.335424,0.315212,0.181413,26.504553,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,7,0,"Success",0.003501,12.733902,12.216367,0.36183,0.433074,0.345085,0.316194,0.180521,26.59085,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,8,0,"Success",0.003525,12.658796,12.204871,0.371248,0.450636,0.329797,0.326652,0.180756,26.5267,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,9,0,"Success",0.003519,12.671956,12.235419,0.360616,0.449045,0.331238,0.321125,0.180459,26.553825,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,10,0,"Success",0.003491,12.659497,12.360273,0.363929,0.447673,0.33041,0.309796,0.190594,26.666077,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,11,0,"Success",0.003472,12.646475,12.297949,0.365615,0.363859,0.218006,0.307239,0.181708,26.384767,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,12,0,"Success",0.003565,12.665294,12.204447,0.367075,0.353318,0.217555,0.31375,0.177158,26.302594,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,13,0,"Success",0.003724,12.729313,12.237956,0.363963,0.35288,0.217505,0.313361,0.183236,26.402357,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,14,0,"Success",0.003479,12.639639,12.15323,0.364255,0.350792,0.217581,0.311761,0.178742,26.219903,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,15,0,"Success",0.003469,12.713652,12.287443,0.366474,0.354505,0.218774,0.313357,0.188259,26.446318,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,16,0,"Success",0.003462,12.775088,12.358183,0.366174,0.418474,0.218362,0.305462,0.190125,26.635719,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,17,0,"Success",0.003538,12.640129,12.157719,0.360403,0.351532,0.218466,0.308498,0.178199,26.21887,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,18,0,"Success",0.00349,12.653005,12.270752,0.369197,0.3572,0.218065,0.317228,0.189943,26.37929,2612288,0,2593080,1.2505218701e-16,0
"Fftw","Inplace","Real","double",3,"radix357",49,49,135,19,0,"Success",0.003539,12.738027,12.33147,0.365838,0.366286,0.218005,0.300473,0.179052,26.503043,2612288,0,2593080,1.2505218701e-16,0
