; "SupportedThreads",80,"UsedThreads",20,"TotalMemory",404345507840,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600864406,"CurrentTimeLocal","Wed Sep 23 14:33:26 2020","Hostname","csk092.cluster","gearshifft","0.3.0-scorep"
; "Time_ContextCreate [ms]", 9.1e-05
; "Time_ContextDestroy [ms]", 4.5e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,0,0,"Success",0.008821,45.066789,48.215873,2.251127,2.618801,2.041326,0.738027,0.446448,101.446842,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,1,0,"Success",0.009068,44.28375,45.507284,1.633058,1.849765,2.012359,0.598986,0.239989,96.163837,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,2,0,"Success",0.003505,44.317068,45.584756,0.735502,1.871786,2.020926,0.584938,0.228204,95.380791,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,3,0,"Success",0.003834,45.614777,45.502711,0.731152,1.897851,2.019897,0.623835,0.252037,96.675022,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,4,0,"Success",0.003527,44.20198,45.275643,0.709433,1.867364,2.028984,0.554082,0.243641,94.913868,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,5,0,"Success",0.003523,44.312799,45.467836,0.737467,1.848606,2.034601,0.552851,0.234686,95.222301,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,6,0,"Success",0.003608,44.279618,45.502162,0.721165,1.874143,2.006318,0.548771,0.250774,95.216033,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,7,0,"Success",0.003585,44.318463,45.259919,0.713243,1.873517,2.028959,0.556338,0.247967,95.035023,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,8,0,"Success",0.0035,44.376263,45.444501,0.708234,1.840225,2.02616,0.545998,0.229758,95.205001,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,9,0,"Success",0.003569,44.358026,45.46171,0.707905,1.846523,1.964689,0.52958,0.250219,95.15149,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,10,0,"Success",0.003481,44.2971,45.278109,0.732283,1.881046,2.040216,0.542094,0.256328,95.060428,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,11,0,"Success",0.003525,44.35395,45.382665,0.728946,1.844529,1.956186,0.53713,0.228484,95.064942,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,12,0,"Success",0.003563,44.307229,45.455333,0.712828,1.866311,1.966081,0.525178,0.251025,95.120103,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,13,0,"Success",0.003557,44.240172,45.313742,0.709421,1.837987,2.022731,0.516638,0.253522,94.926831,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,14,0,"Success",0.003804,44.306885,45.411312,0.729922,1.853225,2.028833,0.520455,0.230752,95.12152,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,15,0,"Success",0.003569,44.294986,45.430072,0.73709,1.846055,1.969289,0.516984,0.250413,95.077776,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,16,0,"Success",0.003582,44.554129,45.665505,0.721644,1.89429,2.022103,0.598278,0.247102,95.736433,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,17,0,"Success",0.003515,44.355736,45.400947,0.709905,1.864569,2.019626,0.53804,0.229001,95.154189,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,18,0,"Success",0.003547,44.3192,45.676104,0.726293,1.848095,1.97652,0.546264,0.24503,95.371322,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,19,0,"Success",0.003591,44.221399,45.258945,0.71695,1.862104,2.008303,0.526144,0.246672,94.873418,4822416,0,4762880,1.4684277366e-16,0
