; "SupportedThreads",80,"UsedThreads",20,"TotalMemory",404345507840,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600864236,"CurrentTimeLocal","Wed Sep 23 14:30:36 2020","Hostname","csk092.cluster","gearshifft","0.3.0-scorep"
; "Time_ContextCreate [ms]", 7.7e-05
; "Time_ContextDestroy [ms]", 6.2e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,0,0,"Success",0.008325,7.944013,7.950582,0.878892,1.20269,0.190803,0.270094,0.300631,18.802327,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,1,0,"Success",0.009212,9.181224,8.682247,0.789496,0.330394,0.175045,0.241828,0.159149,19.59718,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,2,0,"Success",0.00345,9.098733,8.668779,0.279335,0.29104,0.175484,0.246945,0.13444,18.932477,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,3,0,"Success",0.003396,8.984309,8.675755,0.281676,0.301223,0.173836,0.2433,0.142704,18.834301,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,4,0,"Success",0.003463,8.972979,8.685957,0.284497,0.310947,0.183477,0.230299,0.153863,18.853616,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,5,0,"Success",0.00342,9.030071,8.69853,0.286661,0.314709,0.174569,0.229492,0.144843,18.91033,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,6,0,"Success",0.00351,8.980299,8.758759,0.279729,0.305979,0.174056,0.237925,0.126929,18.894454,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,7,0,"Success",0.003391,9.058589,8.675255,0.279629,0.310431,0.175197,0.235312,0.134314,18.904194,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,8,0,"Success",0.003478,8.966782,8.672757,0.286861,0.306781,0.181978,0.224743,0.153543,18.825018,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,9,0,"Success",0.003429,9.027037,8.689187,0.283872,0.30781,0.174465,0.230448,0.14368,18.887628,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,10,0,"Success",0.003489,8.984665,8.741454,0.278576,0.307818,0.174304,0.232026,0.126288,18.879341,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,11,0,"Success",0.003429,9.028061,8.676912,0.282218,0.296376,0.17735,0.227755,0.143744,18.864183,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,12,0,"Success",0.003428,8.969701,8.695697,0.285025,0.311555,0.176268,0.225966,0.157733,18.856486,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,13,0,"Success",0.003439,9.02245,8.673349,0.285405,0.291749,0.175806,0.225416,0.143231,18.848536,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,14,0,"Success",0.003477,8.975034,8.765727,0.288083,0.310629,0.176077,0.228672,0.132217,18.907515,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,15,0,"Success",0.003498,9.025686,8.694844,0.281037,0.291298,0.174187,0.223869,0.142445,18.864725,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,16,0,"Success",0.003435,9.020437,8.676104,0.286584,0.305913,0.179151,0.228408,0.155548,18.883873,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,17,0,"Success",0.003359,9.106084,8.677176,0.279458,0.309949,0.175537,0.232037,0.136489,18.95277,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,18,0,"Success",0.003476,8.978041,8.739282,0.280641,0.310724,0.176558,0.231064,0.125965,18.87336,2041200,0,2025000,1.2852379761e-16,0
"Fftw","Inplace","Real","double",3,"radix357",45,45,125,19,0,"Success",0.003447,9.024836,8.671557,0.279009,0.306016,0.174913,0.22778,0.132869,18.848059,2041200,0,2025000,1.2852379761e-16,0
