; "SupportedThreads",80,"UsedThreads",20,"TotalMemory",404345507840,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600864292,"CurrentTimeLocal","Wed Sep 23 14:31:32 2020","Hostname","csk092.cluster","gearshifft","0.3.0-scorep"
; "Time_ContextCreate [ms]", 9.4e-05
; "Time_ContextDestroy [ms]", 4.2e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,0,0,"Success",0.008857,17.389003,17.315809,1.099787,1.765733,0.481254,0.420338,0.263425,38.803155,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,1,0,"Success",0.009567,18.19695,16.213433,1.521098,0.727583,0.515165,0.446661,0.146747,37.806952,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,2,0,"Success",0.003492,18.153251,16.146247,0.435992,0.614823,0.514517,0.409695,0.126897,36.438008,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,3,0,"Success",0.003514,18.161121,16.116586,0.427124,0.626123,0.5154,0.394983,0.149443,36.422543,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,4,0,"Success",0.0035,18.193518,16.126455,0.426493,0.63389,0.521582,0.392607,0.128292,36.456201,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,5,0,"Success",0.003522,18.192432,16.152341,0.426439,0.645748,0.519481,0.395242,0.152515,36.51659,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,6,0,"Success",0.003516,18.206981,16.157751,0.440548,0.631974,0.518046,0.380502,0.163339,36.531859,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,7,0,"Success",0.003462,18.204558,16.18577,0.438144,0.630464,0.518833,0.369421,0.161457,36.544958,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,8,0,"Success",0.003602,18.218364,16.127123,0.432794,0.605964,0.527967,0.375158,0.155721,36.474817,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,9,0,"Success",0.003479,18.23565,16.183689,0.436414,0.620071,0.531252,0.377988,0.160106,36.578536,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,10,0,"Success",0.003521,18.233081,16.125665,0.439469,0.59299,0.531369,0.367349,0.127793,36.450076,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,11,0,"Success",0.003608,18.06413,16.114978,0.43382,0.595607,0.502043,0.364772,0.147566,36.254942,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,12,0,"Success",0.003679,18.12445,16.123508,0.433262,0.622615,0.518531,0.363709,0.127943,36.348441,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,13,0,"Success",0.003533,18.168254,16.155403,0.42674,0.629549,0.517988,0.367314,0.151316,36.44846,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,14,0,"Success",0.003533,18.180349,16.260429,0.429289,0.622417,0.522465,0.375575,0.152739,36.575524,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,15,0,"Success",0.003523,18.195635,16.172987,0.428382,0.632269,0.521197,0.36618,0.150114,36.501743,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,16,0,"Success",0.003566,18.297414,16.103725,0.430196,0.60331,0.516422,0.364443,0.148141,36.496266,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,17,0,"Success",0.0035,18.2012,16.151388,0.429322,0.616679,0.518697,0.359584,0.161706,36.474193,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,18,0,"Success",0.003483,18.205804,16.13221,0.428293,0.614279,0.529098,0.356795,0.135352,36.433674,3037968,0,2996352,6.9603414721e-17,0
"Fftw","Inplace","Real","double",3,"oddshape",51,51,144,19,0,"Success",0.003556,18.238064,16.123901,0.431825,0.616967,0.534652,0.363952,0.147057,36.488167,3037968,0,2996352,6.9603414721e-17,0
