; "SupportedThreads",80,"UsedThreads",20,"TotalMemory",404345507840,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",0,"NumberWarmRuns",20,"NumberTotalRuns",20,"ErrorBound",1e-05,"CurrentTime",1600864411,"CurrentTimeLocal","Wed Sep 23 14:33:31 2020","Hostname","csk092.cluster","gearshifft","0.3.0-scorep"
; "Time_ContextCreate [ms]", 8.4e-05
; "Time_ContextDestroy [ms]", 3.8e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,0,0,"Success",0.008493,45.03081,48.146861,2.234718,2.577164,1.981309,0.782293,0.454562,101.275095,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,1,0,"Success",0.00876,44.291108,45.493531,1.679157,1.889792,1.961696,0.612266,0.230054,96.1968,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,2,0,"Success",0.003643,44.31881,45.566055,0.721275,1.844634,2.025576,0.577244,0.227017,95.317493,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,3,0,"Success",0.003534,44.40598,45.393743,0.732385,1.846015,1.985985,0.553425,0.24376,95.193983,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,4,0,"Success",0.003602,44.286306,45.284578,0.713521,1.861391,2.024053,0.546467,0.251432,94.999727,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,5,0,"Success",0.003648,44.399205,45.387343,0.715349,1.848859,2.031005,0.544306,0.228696,95.187936,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,6,0,"Success",0.003606,44.315217,45.380902,0.728642,1.863679,1.978802,0.542961,0.249309,95.091956,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,7,0,"Success",0.003601,44.259735,45.295974,0.727705,1.85071,2.016222,0.543476,0.245704,94.976505,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,8,0,"Success",0.003878,44.38733,45.399164,0.744765,1.85807,1.979565,0.532702,0.229068,95.163568,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,9,0,"Success",0.003569,44.341561,45.392282,0.727526,1.853634,1.959541,0.525387,0.247062,95.079613,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,10,0,"Success",0.003651,44.275741,45.277512,0.733556,1.857041,2.035933,0.527992,0.252331,94.993166,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,11,0,"Success",0.003644,44.320654,45.401597,0.724789,1.846338,2.009097,0.520815,0.240775,95.097323,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,12,0,"Success",0.003555,44.303847,45.368955,0.723746,1.865335,2.02587,0.52047,0.255016,95.098421,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,13,0,"Success",0.003599,44.202861,45.342404,0.749775,1.84359,1.977144,0.529216,0.253566,94.931535,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,14,0,"Success",0.003618,44.292434,45.406273,0.723735,1.84847,1.957524,0.51719,0.229096,95.016806,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,15,0,"Success",0.003524,44.282954,45.407453,0.744222,1.871315,2.027636,0.522304,0.261201,95.15055,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,16,0,"Success",0.003612,44.187483,45.280175,0.733083,1.848631,2.01087,0.521154,0.261176,94.878287,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,17,0,"Success",0.003594,44.311357,45.43499,0.72038,1.851735,2.00735,0.520478,0.232337,95.115136,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,18,0,"Success",0.003882,44.276089,45.543436,0.734006,1.855844,2.029661,0.5319,0.253148,95.256732,4822416,0,4762880,1.4684277366e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",61,61,160,19,0,"Success",0.00363,44.187475,45.301129,0.73957,1.85137,1.971773,0.513538,0.252139,94.849999,4822416,0,4762880,1.4684277366e-16,0
